"ID","group","day_cluster","link"
"G13_01",13,1,"https://www.google.com/maps/search/?api=1&query=23.80376136,90.34642003"
"G13_02",13,1,"https://www.google.com/maps/search/?api=1&query=23.79384872,90.34791225"
"G13_03",13,1,"https://www.google.com/maps/search/?api=1&query=23.79968111,90.34404652"
"G13_04",13,1,"https://www.google.com/maps/search/?api=1&query=23.80242175,90.35150193"
"G13_05",13,1,"https://www.google.com/maps/search/?api=1&query=23.80408879,90.34673425"
"G13_06",13,1,"https://www.google.com/maps/search/?api=1&query=23.79503177,90.35210369"
"G13_07",13,1,"https://www.google.com/maps/search/?api=1&query=23.80380306,90.35153383"
"G13_08",13,1,"https://www.google.com/maps/search/?api=1&query=23.79638076,90.35100116"
"G13_09",13,2,"https://www.google.com/maps/search/?api=1&query=23.78256415,90.35952324"
"G13_10",13,2,"https://www.google.com/maps/search/?api=1&query=23.79133250,90.36369445"
"G13_11",13,2,"https://www.google.com/maps/search/?api=1&query=23.78986940,90.36382489"
"G13_12",13,2,"https://www.google.com/maps/search/?api=1&query=23.78472412,90.36080327"
"G13_13",13,2,"https://www.google.com/maps/search/?api=1&query=23.78994764,90.36397092"
"G13_14",13,2,"https://www.google.com/maps/search/?api=1&query=23.77955832,90.36119951"
"G13_15",13,2,"https://www.google.com/maps/search/?api=1&query=23.78868640,90.36287527"
"G13_16",13,2,"https://www.google.com/maps/search/?api=1&query=23.79041977,90.36262466"
"G13_17",13,2,"https://www.google.com/maps/search/?api=1&query=23.79268435,90.36394411"
"G13_18",13,2,"https://www.google.com/maps/search/?api=1&query=23.77663666,90.36203651"
"G13_19",13,2,"https://www.google.com/maps/search/?api=1&query=23.78544563,90.36644505"
"G13_20",13,3,"https://www.google.com/maps/search/?api=1&query=23.80384432,90.37290111"
"G13_21",13,3,"https://www.google.com/maps/search/?api=1&query=23.79616860,90.36764605"
"G13_22",13,3,"https://www.google.com/maps/search/?api=1&query=23.79542038,90.36501565"
"G13_23",13,3,"https://www.google.com/maps/search/?api=1&query=23.79372421,90.37182187"
"G13_24",13,3,"https://www.google.com/maps/search/?api=1&query=23.79855549,90.36865873"
"G13_25",13,3,"https://www.google.com/maps/search/?api=1&query=23.80164397,90.37039759"
"G13_26",13,3,"https://www.google.com/maps/search/?api=1&query=23.80412538,90.36845496"
"G13_27",13,4,"https://www.google.com/maps/search/?api=1&query=23.78040295,90.35378731"
"G13_28",13,4,"https://www.google.com/maps/search/?api=1&query=23.78495703,90.33833758"
"G13_29",13,4,"https://www.google.com/maps/search/?api=1&query=23.78996612,90.34820991"
"G13_30",13,4,"https://www.google.com/maps/search/?api=1&query=23.78791568,90.34598312"
"G13_31",13,4,"https://www.google.com/maps/search/?api=1&query=23.79103111,90.35120797"
"G13_32",13,4,"https://www.google.com/maps/search/?api=1&query=23.77780280,90.35189490"
"G13_33",13,5,"https://www.google.com/maps/search/?api=1&query=23.78359307,90.37258457"
"G13_34",13,5,"https://www.google.com/maps/search/?api=1&query=23.78596082,90.37353234"
"G13_35",13,5,"https://www.google.com/maps/search/?api=1&query=23.78222323,90.37241326"
"G13_36",13,5,"https://www.google.com/maps/search/?api=1&query=23.77731141,90.37442095"
"G13_37",13,5,"https://www.google.com/maps/search/?api=1&query=23.77747125,90.36853829"
"G13_38",13,5,"https://www.google.com/maps/search/?api=1&query=23.77245066,90.37505287"
"G13_39",13,5,"https://www.google.com/maps/search/?api=1&query=23.78451055,90.37465411"
"G13_40",13,5,"https://www.google.com/maps/search/?api=1&query=23.77498703,90.37312236"
"G13_41",13,5,"https://www.google.com/maps/search/?api=1&query=23.77837938,90.36863392"
"G13_42",13,5,"https://www.google.com/maps/search/?api=1&query=23.77664444,90.36936930"
"G13_43",13,5,"https://www.google.com/maps/search/?api=1&query=23.78526037,90.37749858"
"G13_44",13,6,"https://www.google.com/maps/search/?api=1&query=23.79155915,90.38159676"
"G13_45",13,6,"https://www.google.com/maps/search/?api=1&query=23.80005972,90.38243669"
"G13_46",13,6,"https://www.google.com/maps/search/?api=1&query=23.78847514,90.38299441"
"G13_47",13,6,"https://www.google.com/maps/search/?api=1&query=23.79632121,90.38525321"
"G13_48",13,6,"https://www.google.com/maps/search/?api=1&query=23.79218826,90.38087631"
"G13_49",13,6,"https://www.google.com/maps/search/?api=1&query=23.79907908,90.37858874"
"G13_50",13,6,"https://www.google.com/maps/search/?api=1&query=23.80029892,90.38100035"
"G13_51",13,7,"https://www.google.com/maps/search/?api=1&query=23.79926013,90.36067922"
"G13_52",13,7,"https://www.google.com/maps/search/?api=1&query=23.79682890,90.35797870"
"G13_53",13,7,"https://www.google.com/maps/search/?api=1&query=23.79591249,90.35416616"
"G13_54",13,7,"https://www.google.com/maps/search/?api=1&query=23.79808002,90.35591102"
"G13_55",13,7,"https://www.google.com/maps/search/?api=1&query=23.80512440,90.35981231"
"G13_56",13,7,"https://www.google.com/maps/search/?api=1&query=23.79381949,90.35951917"
"G13_57",13,7,"https://www.google.com/maps/search/?api=1&query=23.80347168,90.35993692"
"G13_58",13,7,"https://www.google.com/maps/search/?api=1&query=23.79766870,90.35696937"
